date,state,category,commodity,pricetype,currency,year,price,CPI,month,msp_year,Year,MSP_Wheat,year_month,Date,Diesel Price,Wheat Price (Indian Rupee per Metric Ton),Diesel ROC,Wheat ROC,Diesel / Wheat Price Ratio,date_x,Rainfall,ANNUAL,JF,MAM,JJAS,OND,index,0
2014-08-15,goa,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,658.0,2757.5,6.6,23.8,2608.8,118.4,,
2014-08-15,gujarat,cereals and tubers,Wheat,Retail,INR,2014,20.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,138.6,705.7,5.8,2.5,692.8,4.6,,
2014-08-15,haryana,cereals and tubers,Wheat,Retail,INR,2014,17.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,34.8,305.5,30.3,54.6,200.2,20.3,,
2014-08-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2014,21.07,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,290.9,1156.6,57.4,123.1,930.1,46.1,,
2014-08-15,karnataka,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,,,,,,,,
2014-08-15,kerala,cereals and tubers,Wheat,Retail,INR,2014,28.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,733.9,3046.4,14.9,364.5,2164.8,502.1,,
2014-08-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,,,,,,,,
2014-08-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2014,22.933333333333334,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,240.3,838.0,9.3,61.7,682.6,84.4,,
2014-08-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2014,2147.22,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,240.3,838.0,9.3,61.7,682.6,84.4,,
2014-08-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2014,25.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,484.6,2206.1,30.3,431.9,1705.5,38.5,,
2014-08-15,nagaland,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,372.3,1599.9,22.2,267.5,1237.2,73.0,,
2014-08-15,puducherry,cereals and tubers,Wheat,Retail,INR,2014,32.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,,,,,,,,
2014-08-15,punjab,cereals and tubers,Wheat,Retail,INR,2014,17.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,41.9,382.7,41.9,75.5,244.6,20.7,,
2014-08-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2014,17.666666666666668,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,,,,,,,,
2014-08-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2014,30.634999999999998,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,117.7,913.0,13.4,155.5,315.1,428.9,,
2014-08-15,telangana,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,205.2,746.4,3.1,141.9,560.2,41.0,,
2014-08-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2014,16.1825,6.67,aug,2014,2014-15,1450,2014-08,2014-08-01,173.55,16042.83,0.0036,-0.0473,0.0108,2014-08-15,,,,,,,,
2014-09-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2014,27.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,412.9,2622.4,50.5,249.1,1618.7,704.2,,
2014-09-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2014,26.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,144.5,874.9,1.5,128.0,519.7,225.7,,
2014-09-15,assam,cereals and tubers,Wheat,Retail,INR,2014,22.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,420.2,2206.1,30.3,431.9,1705.5,38.5,,
2014-09-15,bihar,cereals and tubers,Wheat,Retail,INR,2014,18.625,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,160.3,1061.0,50.5,112.9,848.6,49.0,,
2014-09-15,delhi,cereals and tubers,Wheat,Retail,INR,2014,19.64,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,67.3,305.5,30.3,54.6,200.2,20.3,,
2014-09-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2014,1758.18,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,67.3,305.5,30.3,54.6,200.2,20.3,,
2014-09-15,goa,cereals and tubers,Wheat,Retail,INR,2014,30.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,419.5,2757.5,6.6,23.8,2608.8,118.4,,
2014-09-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2014,20.6,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,178.2,1156.6,57.4,123.1,930.1,46.1,,
2014-09-15,karnataka,cereals and tubers,Wheat,Retail,INR,2014,29.025,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,,,,,,,,
2014-09-15,kerala,cereals and tubers,Wheat,Retail,INR,2014,28.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,298.8,3046.4,14.9,364.5,2164.8,502.1,,
2014-09-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,,,,,,,,
2014-09-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2014,23.713333333333335,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,120.4,838.0,9.3,61.7,682.6,84.4,,
2014-09-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2014,2200.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,120.4,838.0,9.3,61.7,682.6,84.4,,
2014-09-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2014,25.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,420.2,2206.1,30.3,431.9,1705.5,38.5,,
2014-09-15,nagaland,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,300.9,1599.9,22.2,267.5,1237.2,73.0,,
2014-09-15,puducherry,cereals and tubers,Wheat,Retail,INR,2014,32.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,,,,,,,,
2014-09-15,punjab,cereals and tubers,Wheat,Retail,INR,2014,17.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,105.8,382.7,41.9,75.5,244.6,20.7,,
2014-09-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2014,17.613333333333333,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,,,,,,,,
2014-09-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2014,31.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,98.9,913.0,13.4,155.5,315.1,428.9,,
2014-09-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2014,2372.73,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,98.9,913.0,13.4,155.5,315.1,428.9,,
2014-09-15,telangana,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,146.8,746.4,3.1,141.9,560.2,41.0,,
2014-09-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2014,15.733333333333334,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,,,,,,,,
2014-09-15,west bengal,cereals and tubers,Wheat,Retail,INR,2014,18.1,6.67,sep,2014,2014-15,1450,2014-09,2014-09-01,166.82,14831.84,-0.0388,-0.0755,0.0112,2014-09-15,229.5,1261.4,43.1,146.2,1014.4,57.7,,
2014-10-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2014,27.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,402.6,2622.4,50.5,249.1,1618.7,704.2,,
2014-10-15,assam,cereals and tubers,Wheat,Retail,INR,2014,22.33,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,35.0,2206.1,30.3,431.9,1705.5,38.5,,
2014-10-15,bihar,cereals and tubers,Wheat,Retail,INR,2014,18.615000000000002,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,47.8,1061.0,50.5,112.9,848.6,49.0,,
2014-10-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,10.5,305.5,30.3,54.6,200.2,20.3,,
2014-10-15,delhi,cereals and tubers,Wheat,Retail,INR,2014,19.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,10.5,305.5,30.3,54.6,200.2,20.3,,
2014-10-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2014,1769.33,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,10.5,305.5,30.3,54.6,200.2,20.3,,
2014-10-15,goa,cereals and tubers,Wheat,Retail,INR,2014,30.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,98.7,2757.5,6.6,23.8,2608.8,118.4,,
2014-10-15,gujarat,cereals and tubers,Wheat,Retail,INR,2014,20.125,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,3.3,705.7,5.8,2.5,692.8,4.6,,
2014-10-15,haryana,cereals and tubers,Wheat,Retail,INR,2014,18.5,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,10.5,305.5,30.3,54.6,200.2,20.3,,
2014-10-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2014,20.42,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,44.9,1156.6,57.4,123.1,930.1,46.1,,
2014-10-15,karnataka,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,,,,,,,,
2014-10-15,kerala,cereals and tubers,Wheat,Retail,INR,2014,28.5,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,355.5,3046.4,14.9,364.5,2164.8,502.1,,
2014-10-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2014,17.5,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,,,,,,,,
2014-10-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2014,27.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,38.5,838.0,9.3,61.7,682.6,84.4,,
2014-10-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2014,2120.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,38.5,838.0,9.3,61.7,682.6,84.4,,
2014-10-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2014,25.67,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,35.0,2206.1,30.3,431.9,1705.5,38.5,,
2014-10-15,nagaland,cereals and tubers,Wheat,Retail,INR,2014,18.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,69.6,1599.9,22.2,267.5,1237.2,73.0,,
2014-10-15,punjab,cereals and tubers,Wheat,Retail,INR,2014,17.286666666666665,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,6.0,382.7,41.9,75.5,244.6,20.7,,
2014-10-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2014,16.78,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,,,,,,,,
2014-10-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2014,30.625,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,252.2,913.0,13.4,155.5,315.1,428.9,,
2014-10-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2014,2348.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,252.2,913.0,13.4,155.5,315.1,428.9,,
2014-10-15,telangana,cereals and tubers,Wheat,Retail,INR,2014,29.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,29.6,746.4,3.1,141.9,560.2,41.0,,
2014-10-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2014,16.447499999999998,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,,,,,,,,
2014-10-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2014,16.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,40.8,1287.4,145.8,158.8,897.7,85.1,,
2014-10-15,west bengal,cereals and tubers,Wheat,Retail,INR,2014,19.0,6.67,oct,2014,2014-15,1450,2014-10,2014-10-01,155.33,15057.87,-0.0689,0.0152,0.0103,2014-10-15,56.9,1261.4,43.1,146.2,1014.4,57.7,,
2014-11-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2014,27.0,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,201.2,2622.4,50.5,249.1,1618.7,704.2,,
2014-11-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2014,26.0,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,23.7,874.9,1.5,128.0,519.7,225.7,,
2014-11-15,assam,cereals and tubers,Wheat,Retail,INR,2014,23.0,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,3.0,2206.1,30.3,431.9,1705.5,38.5,,
2014-11-15,bihar,cereals and tubers,Wheat,Retail,INR,2014,18.07,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,0.0,1061.0,50.5,112.9,848.6,49.0,,
2014-11-15,delhi,cereals and tubers,Wheat,Retail,INR,2014,18.71,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,0.2,305.5,30.3,54.6,200.2,20.3,,
2014-11-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2014,1718.33,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,0.2,305.5,30.3,54.6,200.2,20.3,,
2014-11-15,goa,cereals and tubers,Wheat,Retail,INR,2014,30.0,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,8.0,2757.5,6.6,23.8,2608.8,118.4,,
2014-11-15,gujarat,cereals and tubers,Wheat,Retail,INR,2014,20.560000000000002,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,1.3,705.7,5.8,2.5,692.8,4.6,,
2014-11-15,haryana,cereals and tubers,Wheat,Retail,INR,2014,18.94,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,0.2,305.5,30.3,54.6,200.2,20.3,,
2014-11-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2014,20.41,6.67,nov,2014,2014-15,1450,2014-11,2014-11-01,149.88,15954.68,-0.0351,0.0596,0.0094,2014-11-15,0.0,1156.6,57.4,123.1,930.1,46.1,,
